SchoolName,CONTENT_AREA,CATEGORY,TYPE,GRADE_SUBJECT,YEAR,ACCOUNTABLE,PARTICIPANT,REPORTABLE,LEVEL_NOT_DETERMINED,LEVEL_NOT_DETERMINED_PCT,BELOW_BASIC,BELOW_BASIC_PCT,BASIC,BASIC_PCT,PROFICIENT,PROFICIENT_PCT,ADVANCED,ADVANCED_PCT,MAP_INDEX,MEAN_SCALE_SCORE,MEDIAN_TERRANOVA
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Third Grade,2008,91,,91,*,*,13,14.3,52,57.1,17,18.7,*,9.9,,628.6,50.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Third Grade,2007,79,,79,*,*,15,19.0,44,55.7,11,13.9,*,11.4,,625.3,47.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Third Grade,2006,93,,93,*,*,*,8.6,47,50.5,22,23.7,16,17.2,,638.5,52.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fourth Grade,2010,92,,92,*,*,*,*,49,53.3,23,25.0,16,17.4,,658.7,64.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fourth Grade,2009,94,,92,*,*,*,7.6,44,47.8,28,30.4,13,14.1,,656.1,56.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fourth Grade,2008,83,,82,*,*,13,15.9,48,58.5,17,20.7,*,*,,641.1,42.5
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fourth Grade,2007,83,,83,*,*,21,25.3,37,44.6,17,20.5,*,9.6,,635.7,41.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fourth Grade,2006,87,,87,*,*,*,9.2,36,41.4,18,20.7,25,28.7,,668.1,65.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fifth Grade,2010,85,,85,*,*,*,10.6,39,45.9,24,28.2,13,15.3,,670.9,50.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fifth Grade,2009,81,,80,*,*,*,6.3,41,51.3,24,30.0,10,12.5,,668.4,61.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fifth Grade,2008,73,,73,*,*,*,6.8,52,71.2,11,15.1,*,6.8,,656.4,43.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fifth Grade,2007,86,,86,*,*,*,*,45,52.3,22,25.6,15,17.4,,670.8,63.5
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Eng. Language Arts,Total,Total,Fifth Grade,2006,94,,94,*,*,*,6.4,48,51.1,29,30.9,11,11.7,,666.3,61.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Third Grade,2010,79,,79,*,*,*,*,51,64.6,25,31.6,*,*,,620.1,67.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Third Grade,2009,88,,88,*,*,*,*,49,55.7,29,33.0,*,8.0,,620.6,57.5
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Third Grade,2008,92,,92,*,*,*,8.7,54,58.7,20,21.7,10,10.9,,611.7,45.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Third Grade,2007,79,,79,*,*,13,16.5,46,58.2,16,20.3,*,5.1,,606.3,49.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Third Grade,2006,93,,93,*,*,*,7.5,57,61.3,22,23.7,*,7.5,,617.6,56.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fourth Grade,2010,92,,92,*,*,*,*,44,47.8,35,38.0,10,10.9,,648.0,71.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fourth Grade,2009,94,,93,*,*,10,10.8,51,54.8,27,29.0,*,5.4,,634.8,43.5
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fourth Grade,2008,84,,83,*,*,14,16.9,58,69.9,*,9.6,*,*,,624.6,35.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fourth Grade,2007,83,,83,*,*,21,25.3,48,57.8,13,15.7,*,*,,617.2,37.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fourth Grade,2006,87,,87,*,*,13,14.9,39,44.8,22,25.3,13,14.9,,642.2,62.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fifth Grade,2010,85,,85,*,*,10,11.8,44,51.8,25,29.4,*,7.1,,653.2,48.5
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fifth Grade,2009,81,,81,*,*,*,11.1,53,65.4,16,19.8,*,*,,647.0,40.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fifth Grade,2008,73,,73,*,*,13,17.8,44,60.3,16,21.9,*,*,,637.4,44.0
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fifth Grade,2007,86,,86,*,*,*,7.0,47,54.7,22,25.6,11,12.8,,657.6,59.5
DEWEY SCH.-INTERNAT'L. STUDIES  (4470),Mathematics,Total,Total,Fifth Grade,2006,94,,94,*,*,18,19.1,55,58.5,17,18.1,*,*,,640.3,39.5
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Third Grade,2010,32,,32,*,*,12,37.5,20,62.5,*,*,*,*,,592.6,18.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Third Grade,2009,27,,27,*,*,*,18.5,19,70.4,*,11.1,*,*,,610.1,24.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Third Grade,2008,32,,32,*,*,10,31.3,19,59.4,*,9.4,*,*,,604.0,35.5
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Third Grade,2007,35,,35,*,*,11,31.4,21,60.0,*,8.6,*,*,,607.1,24.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Third Grade,2006,40,,40,*,*,*,15.0,28,70.0,*,15.0,*,*,,622.0,30.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fourth Grade,2010,21,,21,*,*,10,47.6,10,47.6,*,*,*,*,,616.8,23.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fourth Grade,2009,24,,24,*,*,*,33.3,16,66.7,*,*,*,*,,616.0,25.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fourth Grade,2008,39,,39,*,*,12,30.8,19,48.7,*,20.5,*,*,,624.5,26.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fourth Grade,2007,42,,41,*,*,14,34.1,27,65.9,*,*,*,*,,614.1,28.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fourth Grade,2006,38,,38,*,*,*,23.7,20,52.6,*,15.8,*,7.9,,636.8,35.5
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fifth Grade,2010,20,,19,*,5.0,*,15.8,14,73.7,*,5.3,*,5.3,,642.5,19.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fifth Grade,2009,36,,36,*,*,14,38.9,17,47.2,*,11.1,*,*,,634.7,19.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fifth Grade,2008,44,,44,*,*,17,38.6,26,59.1,*,*,*,*,,622.3,21.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fifth Grade,2007,34,,34,*,*,*,23.5,25,73.5,*,*,*,*,,637.9,23.5
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Fifth Grade,2006,44,,44,*,*,*,11.4,29,65.9,10,22.7,*,*,,652.3,36.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Sixth Grade,2010,31,,31,*,*,11,35.5,15,48.4,*,9.7,*,6.5,,639.8,26.5
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Sixth Grade,2009,43,,43,*,*,14,32.6,28,65.1,*,*,*,*,,637.7,28.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Sixth Grade,2008,29,,29,*,*,*,17.2,20,69.0,*,13.8,*,*,,646.6,37.0
DUNBAR AND BR.  (4480),Eng. Language Arts,Total,Total,Sixth Grade,2007,36,,36,*,*,14,38.9,21,58.3,*,*,*,*,,638.2,28.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Third Grade,2010,31,,31,*,*,*,29.0,22,71.0,*,*,*,*,,578.0,21.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Third Grade,2009,27,,27,*,*,*,33.3,17,63.0,*,*,*,*,,581.4,27.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Third Grade,2008,31,,31,*,*,*,19.4,25,80.6,*,*,*,*,,585.0,27.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Third Grade,2007,35,,35,*,*,*,25.7,21,60.0,*,14.3,*,*,,591.5,41.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Third Grade,2006,40,,40,*,*,*,7.5,30,75.0,*,17.5,*,*,,602.2,33.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fourth Grade,2010,21,,21,*,*,*,28.6,12,57.1,*,14.3,*,*,,609.8,37.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fourth Grade,2009,24,,24,*,*,*,29.2,17,70.8,*,*,*,*,,602.3,25.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fourth Grade,2008,39,,38,*,*,12,31.6,20,52.6,*,15.8,*,*,,612.8,22.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fourth Grade,2007,42,,42,*,*,18,42.9,23,54.8,*,*,*,*,,601.0,23.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fourth Grade,2006,38,,38,*,*,*,15.8,30,78.9,*,5.3,*,*,,616.1,32.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fifth Grade,2010,20,,20,*,*,*,35.0,13,65.0,*,*,*,*,,616.2,31.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fifth Grade,2009,36,,36,*,*,11,30.6,21,58.3,*,11.1,*,*,,614.8,19.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fifth Grade,2008,42,,42,*,*,25,59.5,17,40.5,*,*,*,*,,596.5,17.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fifth Grade,2007,34,,34,*,*,11,32.4,22,64.7,*,*,*,*,,624.4,27.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Fifth Grade,2006,44,,44,*,*,*,6.8,22,50.0,19,43.2,*,*,,655.5,56.5
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Sixth Grade,2010,31,,31,*,*,*,29.0,15,48.4,*,19.4,*,*,,641.8,23.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Sixth Grade,2009,43,,43,*,*,17,39.5,22,51.2,*,9.3,*,*,,633.0,28.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Sixth Grade,2008,29,,29,*,*,*,17.2,19,65.5,*,17.2,*,*,,653.7,50.0
DUNBAR AND BR.  (4480),Mathematics,Total,Total,Sixth Grade,2007,36,,36,*,*,*,25.0,22,61.1,*,13.9,*,*,,646.6,34.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Third Grade,2010,59,,59,*,*,17,28.8,32,54.2,*,13.6,*,*,,606.1,31.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Third Grade,2009,42,,42,*,*,*,21.4,27,64.3,*,9.5,*,*,,616.1,32.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Third Grade,2008,42,,42,*,*,*,19.0,27,64.3,*,16.7,*,*,,614.9,35.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Third Grade,2007,48,,48,*,*,14,29.2,30,62.5,*,6.3,*,*,,603.9,29.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Third Grade,2006,56,,56,*,*,16,28.6,33,58.9,*,8.9,*,*,,603.9,23.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fourth Grade,2010,49,,49,*,*,16,32.7,27,55.1,*,10.2,*,*,,622.7,34.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fourth Grade,2009,46,,46,*,*,13,28.3,27,58.7,*,8.7,*,*,,624.6,38.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fourth Grade,2008,46,,46,*,*,12,26.1,30,65.2,*,8.7,*,*,,625.2,29.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fourth Grade,2007,53,,53,*,*,12,22.6,34,64.2,*,9.4,*,*,,630.7,39.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fourth Grade,2006,44,,44,*,*,12,27.3,23,52.3,*,18.2,*,*,,628.1,34.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fifth Grade,2010,55,,55,*,*,10,18.2,36,65.5,*,10.9,*,5.5,,644.2,27.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fifth Grade,2009,40,,40,*,*,*,17.5,28,70.0,*,12.5,*,*,,645.2,32.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fifth Grade,2008,49,,49,*,*,13,26.5,28,57.1,*,16.3,*,*,,639.0,34.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fifth Grade,2007,34,,34,*,*,*,20.6,18,52.9,*,23.5,*,*,,642.3,41.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Fifth Grade,2006,42,,42,*,*,12,28.6,24,57.1,*,11.9,*,*,,632.7,30.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Sixth Grade,2010,38,,38,*,*,*,18.4,27,71.1,*,7.9,*,*,,649.7,29.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Sixth Grade,2009,38,,38,*,*,*,23.7,24,63.2,*,7.9,*,5.3,,646.5,41.0
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Sixth Grade,2008,22,,22,*,*,*,31.8,10,45.5,*,18.2,*,*,,647.3,39.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Sixth Grade,2007,38,,38,*,*,*,13.2,25,65.8,*,18.4,*,*,,655.3,45.5
"EARL NANCE, SR. ELEM.  (5610)",Eng. Language Arts,Total,Total,Sixth Grade,2006,39,,39,*,*,12,30.8,20,51.3,*,17.9,*,*,,638.8,34.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Third Grade,2010,59,,59,*,*,15,25.4,40,67.8,*,6.8,*,*,,583.5,23.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Third Grade,2009,42,,42,*,*,*,16.7,31,73.8,*,9.5,*,*,,587.5,26.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Third Grade,2008,42,,42,*,*,*,16.7,33,78.6,*,*,*,*,,591.3,34.5
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Third Grade,2007,48,,48,*,*,11,22.9,35,72.9,*,*,*,*,,584.0,27.5
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Third Grade,2006,56,,56,*,*,18,32.1,36,64.3,*,*,*,*,,579.4,34.5
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fourth Grade,2010,50,,50,*,*,17,34.0,29,58.0,*,8.0,*,*,,598.4,26.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fourth Grade,2009,46,,46,*,*,22,47.8,24,52.2,*,*,*,*,,593.9,16.5
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fourth Grade,2008,46,,46,*,*,10,21.7,36,78.3,*,*,*,*,,608.1,29.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fourth Grade,2007,53,,53,*,*,11,20.8,36,67.9,*,11.3,*,*,,613.2,38.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fourth Grade,2006,44,,44,*,*,*,20.5,32,72.7,*,6.8,*,*,,611.3,37.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fifth Grade,2010,55,,55,*,*,17,30.9,37,67.3,*,*,*,*,,614.1,25.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fifth Grade,2009,40,,40,*,*,15,37.5,24,60.0,*,*,*,*,,614.8,21.5
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fifth Grade,2008,49,,49,*,*,16,32.7,29,59.2,*,8.2,*,*,,618.3,23.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fifth Grade,2007,34,,34,*,*,*,26.5,19,55.9,*,17.6,*,*,,629.9,41.5
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Fifth Grade,2006,42,,42,*,*,10,23.8,29,69.0,*,7.1,*,*,,622.0,28.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Sixth Grade,2010,38,,38,*,*,*,13.2,25,65.8,*,18.4,*,*,,661.1,32.5
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Sixth Grade,2009,38,,38,*,*,10,26.3,24,63.2,*,10.5,*,*,,637.4,40.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Sixth Grade,2008,22,,22,*,*,*,13.6,12,54.5,*,22.7,*,9.1,,660.2,50.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Sixth Grade,2007,38,,38,*,*,*,15.8,26,68.4,*,15.8,*,*,,655.1,43.0
"EARL NANCE, SR. ELEM.  (5610)",Mathematics,Total,Total,Sixth Grade,2006,39,,39,*,*,10,25.6,26,66.7,*,7.7,*,*,,639.5,32.0
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Third Grade,2010,*,,*,*,*,*,*,*,*,*,80.0,*,20.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Third Grade,2009,*,,*,*,*,*,*,*,28.6,*,71.4,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Third Grade,2007,*,,*,*,33.3,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Third Grade,2006,*,,*,*,*,*,*,*,33.3,*,66.7,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fourth Grade,2010,*,,*,*,*,*,*,*,*,*,60.0,*,40.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fourth Grade,2008,*,,*,*,*,*,25.0,*,25.0,*,50.0,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fourth Grade,2007,*,,*,*,66.7,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fourth Grade,2006,*,,*,*,*,*,*,*,66.7,*,33.3,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fifth Grade,2009,*,,*,*,*,*,*,*,*,*,75.0,*,25.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fifth Grade,2008,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fifth Grade,2007,*,,*,*,*,*,*,*,*,*,66.7,*,33.3,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Fifth Grade,2006,*,,*,*,*,*,*,*,50.0,*,25.0,*,25.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Sixth Grade,2010,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Sixth Grade,2009,*,,*,*,*,*,*,*,*,*,50.0,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Sixth Grade,2008,*,,*,*,*,*,*,*,25.0,*,37.5,*,37.5,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Sixth Grade,2007,*,,*,*,*,*,*,*,*,*,20.0,*,80.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Seventh Grade,2010,*,,*,*,*,*,*,*,*,*,50.0,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Seventh Grade,2009,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Seventh Grade,2008,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Seventh Grade,2006,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Eighth Grade,2010,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Eighth Grade,2009,*,,*,*,*,*,*,*,*,*,50.0,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Eighth Grade,2007,*,,*,*,*,*,*,*,*,*,50.0,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Eng. Language Arts,Total,Total,Eighth Grade,2006,*,,*,*,25.0,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Third Grade,2010,*,,*,*,*,*,*,*,*,*,20.0,*,80.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Third Grade,2009,*,,*,*,*,*,*,*,57.1,*,*,*,42.9,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Third Grade,2007,*,,*,*,33.3,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Third Grade,2006,*,,*,*,*,*,*,*,66.7,*,33.3,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fourth Grade,2010,*,,*,*,*,*,*,*,20.0,*,60.0,*,20.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fourth Grade,2008,*,,*,*,*,*,25.0,*,25.0,*,50.0,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fourth Grade,2007,*,,*,*,66.7,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fourth Grade,2006,*,,*,*,*,*,*,*,33.3,*,66.7,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fifth Grade,2009,*,,*,*,*,*,*,*,25.0,*,25.0,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fifth Grade,2008,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fifth Grade,2007,*,,*,*,*,*,*,*,*,*,33.3,*,66.7,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Fifth Grade,2006,*,,*,*,*,*,25.0,*,25.0,*,50.0,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Sixth Grade,2010,*,,*,*,*,*,*,*,*,*,25.0,*,75.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Sixth Grade,2009,*,,*,*,*,*,*,*,50.0,*,50.0,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Sixth Grade,2008,*,,*,*,*,*,12.5,*,*,*,87.5,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Sixth Grade,2007,*,,*,*,*,*,*,*,*,*,20.0,*,80.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Seventh Grade,2010,*,,*,*,*,*,*,*,*,*,50.0,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Seventh Grade,2009,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Seventh Grade,2008,*,,*,*,*,*,50.0,*,*,*,*,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Seventh Grade,2006,*,,*,*,*,*,*,*,*,*,*,*,*,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Eighth Grade,2010,*,,*,*,*,*,*,*,*,*,66.7,*,33.3,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Eighth Grade,2009,*,,*,*,*,*,16.7,*,*,*,66.7,*,16.7,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Eighth Grade,2007,*,,*,*,*,*,*,*,*,*,50.0,*,50.0,,0.0,--
ELIAS MICHAEL ELEM.  (5520),Mathematics,Total,Total,Eighth Grade,2006,*,,*,*,25.0,*,*,*,*,*,*,*,*,,0.0,--
ETHEL HEDGEMAN LYLE ACADEMY  (6920),Eng. Language Arts,Total,Total,Third Grade,2007,102,,100,*,*,34,34.0,58,58.0,*,5.0,*,*,,599.9,28.5
ETHEL HEDGEMAN LYLE ACADEMY  (6920),Eng. Language Arts,Total,Total,Third Grade,2006,74,,73,*,*,27,37.0,38,52.1,*,6.8,*,*,,603.8,25.5
ETHEL HEDGEMAN LYLE ACADEMY  (6920),Eng. Language Arts,Total,Total,Fourth Grade,2007,88,,88,*,*,35,39.8,41,46.6,*,10.2,*,*,,612.8,28.5
ETHEL HEDGEMAN LYLE ACADEMY  (6920),Eng. Language Arts,Total,Total,Fourth Grade,2006,75,,75,*,*,27,36.0,40,53.3,*,8.0,*,*,,619.3,30.0
ETHEL HEDGEMAN LYLE ACADEMY  (6920),Eng. Language Arts,Total,Total,Fifth Grade,2007,88,,88,*,*,15,17.0,63,71.6,*,10.2,*,*,,641.7,36.0
ETHEL HEDGEMAN LYLE ACADEMY  (6920),Eng. Language Arts,Total,Total,Fifth Grade,2006,74,,74,*,*,29,39.2,35,47.3,*,9.5,*,*,,632.9,35.5
ETHEL HEDGEMAN LYLE ACADEMY  (6920),Eng. Language Arts,Total,Total,Sixth Grade,2007,88,,88,*,*,20,22.7,62,70.5,*,5.7,*,*,,642.5,33.5
